_id,title,channel_id,des,joined,thumbnails,sc,vc,views
65ec49db7f66aba510876f44,Devour Power TV,UCAPpi1iWQFyW6V4ssQzZwHg,A couple who quit their jobs to aggressively DEVOUR and show you what's good!\n\nWe are NYC-based. Please subscribe and enjoy the ride!\n\nWe would love to connect with you!,2016-12-20T15:32:46Z,https://yt3.ggpht.com/ytc/AIdro_lG4baBxZ7AJm7iRFLGAGlA9UGCBp8o5kijX7f2Zw=s240-c-k-c0x00ffffff-no-rj,1240000,1251,1068997048
65ec57715169b36d5ba0ead0,The Pasta Queen,UCChxSeTVekWoYJjowt6BqWA,"The Pasta Queen by Nadia Caterina Munno is an entertaining yet real insight into classic Italian recipes and food culture.\n\nBio: I am Italian, born and raised in Rome. My great great great grandparents owned a pasta factory in the south of Italy. I love making pasta and I specialize in sauces. I grew up with my grandparents making wine and enjoying fresh foods from our lands. I can vividly remember the first time I made fresh pasta with my grandmother Caterina, at age 6. \n\nI believe that cooking is a lot of technique and a sprinkle of magic... my favorite quote from Fellini.... “life is a combination of magic and pasta”.\n\nIt always tastes better when you are gorgeous in the kitchen 😉\n\nWrite to me - I will always answer and I don’t bite 💚🤍❤️",2014-01-06T21:27:36Z,https://yt3.ggpht.com/zM0zzTyudq-MRWohMcAjsThMCGwrSLs_E3Aau3Y49cD3F6HJblDo7CWvbX53vR8YzQT44p_bdw=s240-c-k-c0x00ffffff-no-rj,1040000,942,302885837
65ec5838d59614b762014dc7,The Pasta Queen,UCChxSeTVekWoYJjowt6BqWA,"The Pasta Queen by Nadia Caterina Munno is an entertaining yet real insight into classic Italian recipes and food culture.\n\nBio: I am Italian, born and raised in Rome. My great great great grandparents owned a pasta factory in the south of Italy. I love making pasta and I specialize in sauces. I grew up with my grandparents making wine and enjoying fresh foods from our lands. I can vividly remember the first time I made fresh pasta with my grandmother Caterina, at age 6. \n\nI believe that cooking is a lot of technique and a sprinkle of magic... my favorite quote from Fellini.... “life is a combination of magic and pasta”.\n\nIt always tastes better when you are gorgeous in the kitchen 😉\n\nWrite to me - I will always answer and I don’t bite 💚🤍❤️",2014-01-06T21:27:36Z,https://yt3.ggpht.com/zM0zzTyudq-MRWohMcAjsThMCGwrSLs_E3Aau3Y49cD3F6HJblDo7CWvbX53vR8YzQT44p_bdw=s240-c-k-c0x00ffffff-no-rj,1040000,942,302885837
65ec5944b291b9a364309ae4,Surya TV,UCHyU1e7YmhHgUnVwpP5hpYA,"Welcome to the official YouTube channel of Surya TV - Your one stop YouTube channel to watch full length Malayalam Serials, Promos of new shows and more..\n\nDon't forget to Subscribe to the channel - http://bit.ly/2LWpluw\n\n🔔Click the BELL ICON to get alerts for every release🔔\n\nFor Tamil Serials from Sun TV - http://bit.ly/2LlCQnT\nFor Telugu Serials from Gemini TV - http://bit.ly/2SkUadj\nFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1\nFor Tamil Music from Sun Music - http://bit.ly/2YS5eBi\n\nFollow us on our social media pages:\n\nFacebook     : https://www.facebook.com/SuryaTV\nTwitter          : https://twitter.com/SuryaTV\nInstagram    : https://www.instagram.com/suryatv/",2016-03-29T09:06:05Z,https://yt3.ggpht.com/HHTNHfSZaFdbobQi9slI_5amBVul7HVduJU3bmL4tNsj5Wlp0BZqcM_PDRRK5PVUHA8_Y5Fvi4k=s240-c-k-c0x00ffffff-no-rj,3330000,40058,4115328669
65ec59bbed9959221b4c3ac9,Surya TV,UCHyU1e7YmhHgUnVwpP5hpYA,"Welcome to the official YouTube channel of Surya TV - Your one stop YouTube channel to watch full length Malayalam Serials, Promos of new shows and more..\n\nDon't forget to Subscribe to the channel - http://bit.ly/2LWpluw\n\n🔔Click the BELL ICON to get alerts for every release🔔\n\nFor Tamil Serials from Sun TV - http://bit.ly/2LlCQnT\nFor Telugu Serials from Gemini TV - http://bit.ly/2SkUadj\nFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1\nFor Tamil Music from Sun Music - http://bit.ly/2YS5eBi\n\nFollow us on our social media pages:\n\nFacebook     : https://www.facebook.com/SuryaTV\nTwitter          : https://twitter.com/SuryaTV\nInstagram    : https://www.instagram.com/suryatv/",2016-03-29T09:06:05Z,https://yt3.ggpht.com/HHTNHfSZaFdbobQi9slI_5amBVul7HVduJU3bmL4tNsj5Wlp0BZqcM_PDRRK5PVUHA8_Y5Fvi4k=s240-c-k-c0x00ffffff-no-rj,3330000,40058,4115328669
65ec5b485436a9441ab7802b,Surya TV,UCHyU1e7YmhHgUnVwpP5hpYA,"Welcome to the official YouTube channel of Surya TV - Your one stop YouTube channel to watch full length Malayalam Serials, Promos of new shows and more..\n\nDon't forget to Subscribe to the channel - http://bit.ly/2LWpluw\n\n🔔Click the BELL ICON to get alerts for every release🔔\n\nFor Tamil Serials from Sun TV - http://bit.ly/2LlCQnT\nFor Telugu Serials from Gemini TV - http://bit.ly/2SkUadj\nFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1\nFor Tamil Music from Sun Music - http://bit.ly/2YS5eBi\n\nFollow us on our social media pages:\n\nFacebook     : https://www.facebook.com/SuryaTV\nTwitter          : https://twitter.com/SuryaTV\nInstagram    : https://www.instagram.com/suryatv/",2016-03-29T09:06:05Z,https://yt3.ggpht.com/HHTNHfSZaFdbobQi9slI_5amBVul7HVduJU3bmL4tNsj5Wlp0BZqcM_PDRRK5PVUHA8_Y5Fvi4k=s240-c-k-c0x00ffffff-no-rj,3330000,40058,4115328669
65ec5c35abf8618618b9c896,Surya TV,UCHyU1e7YmhHgUnVwpP5hpYA,"Welcome to the official YouTube channel of Surya TV - Your one stop YouTube channel to watch full length Malayalam Serials, Promos of new shows and more..\n\nDon't forget to Subscribe to the channel - http://bit.ly/2LWpluw\n\n🔔Click the BELL ICON to get alerts for every release🔔\n\nFor Tamil Serials from Sun TV - http://bit.ly/2LlCQnT\nFor Telugu Serials from Gemini TV - http://bit.ly/2SkUadj\nFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1\nFor Tamil Music from Sun Music - http://bit.ly/2YS5eBi\n\nFollow us on our social media pages:\n\nFacebook     : https://www.facebook.com/SuryaTV\nTwitter          : https://twitter.com/SuryaTV\nInstagram    : https://www.instagram.com/suryatv/",2016-03-29T09:06:05Z,https://yt3.ggpht.com/HHTNHfSZaFdbobQi9slI_5amBVul7HVduJU3bmL4tNsj5Wlp0BZqcM_PDRRK5PVUHA8_Y5Fvi4k=s240-c-k-c0x00ffffff-no-rj,3330000,40058,4115328669
65ec5d328ef12cbfe824e29c,Surya TV,UCHyU1e7YmhHgUnVwpP5hpYA,"Welcome to the official YouTube channel of Surya TV - Your one stop YouTube channel to watch full length Malayalam Serials, Promos of new shows and more..\n\nDon't forget to Subscribe to the channel - http://bit.ly/2LWpluw\n\n🔔Click the BELL ICON to get alerts for every release🔔\n\nFor Tamil Serials from Sun TV - http://bit.ly/2LlCQnT\nFor Telugu Serials from Gemini TV - http://bit.ly/2SkUadj\nFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1\nFor Tamil Music from Sun Music - http://bit.ly/2YS5eBi\n\nFollow us on our social media pages:\n\nFacebook     : https://www.facebook.com/SuryaTV\nTwitter          : https://twitter.com/SuryaTV\nInstagram    : https://www.instagram.com/suryatv/",2016-03-29T09:06:05Z,https://yt3.ggpht.com/HHTNHfSZaFdbobQi9slI_5amBVul7HVduJU3bmL4tNsj5Wlp0BZqcM_PDRRK5PVUHA8_Y5Fvi4k=s240-c-k-c0x00ffffff-no-rj,3330000,40058,4115328669
